Rhodoplanes	FALSE
Rhodopseudomonas	FALSE
Rhodospirillum	FALSE
Rhodothermus	FALSE
Rhodovibrio	FALSE
Rhodovulum	FALSE
Rickettsia	FALSE
Riemerella	FALSE
Risungbinella	FALSE
Robiginitalea	FALSE
Rodentibacter	FALSE
Romboutsia	FALSE
Roseateles	FALSE
Roseburia	FALSE
Roseibacillus	FALSE
Roseibium	FALSE
Roseinatronobacter	FALSE
Roseivirga	FALSE
Roseivivax	FALSE
Roseobacter	FALSE
Roseococcus	FALSE
Roseomonas	FALSE
Roseospira	FALSE
Roseovarius	FALSE
Rothia	FALSE
Rouxiella	FALSE
Rubellimicrobium	FALSE
Rubritalea	FALSE
Rubrivirga	FALSE
Rubrivivax	FALSE
Rubrobacter	FALSE
Ruegeria	TRUE
Rufibacter	FALSE
Rugosimonospora	FALSE
Ruminococcus	FALSE
Rummeliibacillus	FALSE
Runella	FALSE
Saccharibacillus	FALSE
Saccharicrinis	FALSE
Saccharomonospora	FALSE
Saccharopolyspora	FALSE
Saccharospirillum	FALSE
Saccharothrix	FALSE
Sagittula	FALSE
Salegentibacter	FALSE
Salibacterium	FALSE
Salicola	FALSE
Salimicrobium	FALSE
Salinarimonas	FALSE
Salinibacillus	FALSE
Salinibacter	FALSE
Salinibacterium	FALSE
Salinicoccus	FALSE
Salinicola	FALSE
Salinimicrobium	FALSE
Salinimonas	FALSE
Salinisphaera	FALSE
Salinispora	FALSE
Salinivibrio	FALSE
Salipaludibacillus	FALSE
Salisediminibacterium	FALSE
Salmonella	FALSE
Salsuginibacillus	FALSE
Sanguibacter	FALSE
Sarcina	FALSE
Scardovia	FALSE
Schlegelella	FALSE
Scopulibacillus	FALSE
Sedimentibacter	FALSE
Sedimenticola	FALSE
Sedimentitalea	FALSE
Sediminibacillus	FALSE
Sediminibacterium	FALSE
Sediminicola	FALSE
Sediminispirochaeta	FALSE
Segetibacter	FALSE
Segniliparus	FALSE
Selenomonas	FALSE
Seohaeicola	FALSE
Seonamhaeicola	FALSE
Serinibacter	FALSE
Serinicoccus	FALSE
Serratia	FALSE
Shewanella	FALSE
Shigella	FALSE
Shimia	FALSE
Shimwellia	FALSE
Shinella	FALSE
Siansivirga	FALSE
Siccibacter	FALSE
Silanimonas	FALSE
Silicibacter	FALSE
Silvimonas	FALSE
Simiduia	FALSE
Simplicispira	FALSE
Singulisphaera	FALSE
Sinobacterium	FALSE
Sinomicrobium	FALSE
Sinomonas	FALSE
Sinosporangium	FALSE
Skermanella	FALSE
Slackia	FALSE
Sneathiella	FALSE
Sodalis	FALSE
Solibacillus	FALSE
Solimonas	FALSE
Solirubrobacter	FALSE
Solitalea	FALSE
Sphaerimonospora	FALSE
Sphaerisporangium	FALSE
Sphaerochaeta	FALSE
Sphaerotilus	FALSE
Sphingoaurantiacus	FALSE
Sphingobacterium	FALSE
Sphingobium	FALSE
Sphingomicrobium	FALSE
Sphingomonas	FALSE
Sphingopyxis	FALSE
Sphingorhabdus	FALSE
Sphingosinicella	FALSE
Spiribacter	FALSE
Spirillospora	FALSE
Spirillum	FALSE
Spirochaeta	FALSE
Spiroplasma	FALSE
Spirosoma	FALSE
Spongiibacter	FALSE
Spongiibacterium	FALSE
Sporichthya	FALSE
Sporolactobacillus	FALSE
Sporomusa	FALSE
Sporosalibacterium	FALSE
Sporosarcina	FALSE
Sporotomaculum	FALSE
Stackebrandtia	FALSE
Stakelama	FALSE
Staphylococcus	FALSE
Staphylothermus	FALSE
Stappia	FALSE
Starkeya	FALSE
Stella	FALSE
Stenotrophobacter	FALSE
Stenotrophomonas	FALSE
Steroidobacter	FALSE
Stigmatella	FALSE
Streptacidiphilus	FALSE
Streptoalloteichus	FALSE
Streptobacillus	FALSE
Streptococcus	FALSE
Streptomonospora	FALSE
Streptomyces	FALSE
Streptosporangium	FALSE
Subsaxibacter	FALSE
Subsaximicrobium	FALSE
Subtercola	FALSE
Sulfitobacter	FALSE
Sulfobacillus	FALSE
Sulfolobus	FALSE
Sulfuriferula	FALSE
Sulfurihydrogenibium	FALSE
Sulfurimonas	FALSE
Sulfurospirillum	FALSE
Sulfurovum	FALSE
Sunxiuqinia	FALSE
Sutterella	FALSE
Suttonella	FALSE
Symbiobacterium	FALSE
Syntrophobacter	FALSE
Syntrophomonas	FALSE
Syntrophus	FALSE
Tahibacter	FALSE
Taibaiella	FALSE
Tamlana	FALSE
Tanticharoenia	FALSE
Tateyamaria	FALSE
Tatumella	FALSE
Taylorella	FALSE
Telluria	FALSE
Tenacibaculum	FALSE
Tenggerimyces	FALSE
Tepidibacillus	FALSE
Tepidibacter	FALSE
Tepidimicrobium	FALSE
Tepidimonas	FALSE
Tepidiphilus	FALSE
Terasakiella	FALSE
Terrabacter	FALSE
Terribacillus	FALSE
Terriglobus	FALSE
Terrimonas	FALSE
Terrisporobacter	FALSE
Tersicoccus	FALSE
Tessaracoccus	FALSE
Tetragenococcus	FALSE
Tetrasphaera	FALSE
Thalassobacillus	FALSE
Thalassobaculum	FALSE
Thalassobius	FALSE
Thalassococcus	FALSE
Thalassolituus	FALSE
Thalassomonas	FALSE
Thalassospira	FALSE
Thalassotalea	FALSE
Thauera	FALSE
Thermaerobacter	FALSE
Thermanaeromonas	FALSE
Thermanaerovibrio	FALSE
Thermincola	FALSE
Thermithiobacillus	FALSE
Thermoactinomyces	FALSE
Thermoanaerobacter	FALSE
Thermoanaerobacterium	FALSE
Thermobacillus	FALSE
Thermobifida	FALSE
Thermococcus	FALSE
Thermocrinis	FALSE
Thermocrispum	FALSE
Thermodesulfatator	FALSE
Thermodesulfobacterium	FALSE
Thermodesulfobium	FALSE
Thermodesulfovibrio	FALSE
Thermofilum	FALSE
Thermogemmatispora	FALSE
Thermogutta	FALSE
Thermoleophilum	FALSE
Thermolithobacter	FALSE
Thermolongibacillus	FALSE
Thermomicrobium	FALSE
Thermomonas	FALSE
Thermomonospora	FALSE
Thermoplasma	FALSE
Thermoproteus	FALSE
Thermorudis	FALSE
Thermosediminibacter	FALSE
Thermosipho	FALSE
Thermosporothrix	FALSE
Thermosyntropha	FALSE
Thermotoga	FALSE
Thermovenabulum	FALSE
Thermovibrio	FALSE
Thermus	FALSE
Thioalkalivibrio	FALSE
Thiobacillus	FALSE
Thiocapsa	FALSE
Thioclava	FALSE
Thiocystis	FALSE
Thiodictyon	FALSE
Thiohalocapsa	FALSE
Thiohalomonas	FALSE
Thiohalospira	FALSE
Thiomicrorhabdus	FALSE
Thiomicrospira	FALSE
Thiomonas	FALSE
Thiophaeococcus	FALSE
Thioprofundum	FALSE
Thiorhodococcus	FALSE
Thiothrix	FALSE
Thorsellia	FALSE
Tindallia	FALSE
Tissierella	FALSE
Tistrella	FALSE
Tolumonas	FALSE
Tomitella	FALSE
Trabulsiella	FALSE
Treponema	FALSE
Trichococcus	FALSE
Tropicibacter	FALSE
Tropicimonas	FALSE
Trueperella	FALSE
Tsukamurella	FALSE
Tumebacillus	FALSE
Uliginosibacterium	FALSE
Ulvibacter	FALSE
Umboniibacter	FALSE
Umezawaea	FALSE
Undibacterium	FALSE
Ureaplasma	FALSE
Ureibacillus	FALSE
Ursidibacter	FALSE
Uruburuella	FALSE
Vagococcus	FALSE
Vallitalea	FALSE
Varibaculum	FALSE
Variovorax	FALSE
Veillonella	FALSE
Verminephrobacter	FALSE
Verrucosispora	FALSE
Vibrio	FALSE
Virgibacillus	FALSE
Virgisporangium	FALSE
Viridibacillus	FALSE
Vitiosangium	FALSE
Vitreoscilla	FALSE
Vogesella	FALSE
Volucribacter	FALSE
Vulcaniibacterium	FALSE
Vulcanisaeta	FALSE
Weissella	FALSE
Wenxinia	FALSE
Wenyingzhuangia	FALSE
Wenzhouxiangella	FALSE
Williamsia	FALSE
Winogradskyella	FALSE
Wohlfahrtiimonas	FALSE
Xanthobacter	FALSE
Xanthomonas	FALSE
Xenophilus	FALSE
Xenorhabdus	FALSE
Xylella	FALSE
Yaniella	FALSE
Yersinia	FALSE
Yimella	FALSE
Youngiibacter	FALSE
Zeaxanthinibacter	FALSE
Zhihengliuella	FALSE
Zhongshania	FALSE
Zimmermannella	FALSE
Zobellella	FALSE
Zobellia	FALSE
Zoogloea	FALSE
Zooshikella	FALSE
Zunongwangia	FALSE
Zymomonas	FALSE
